Ch1 Amplitude,Ch2 Amplitude,Cluster
1075.53882,3066.24,4
1075.54138,3282.76758,4
1075.59216,3144.46753,4
1075.59619,647.7141,1
1075.69849,2247.56348,1
1075.749,3238.99438,4
1075.752,676.9166,1
1075.75684,643.222656,1
1075.76892,3154.07251,4
1075.78345,674.8289,1
1075.819,3214.208,4
1075.82751,3475.56787,4
1075.82886,3203.76929,4
1075.84827,629.670959,1
1075.88367,3263.10132,4
1075.89563,3355.899,4
1075.9,2794.4707,4
1075.90625,2997.12573,4
1075.90723,3407.57275,4
1075.91614,3296.948,4
1075.96948,3390.12476,4
1075.989,3276.175,4
1076.0072,3006.90942,4
1076.00964,3264.57837,4
1076.01807,3497.848,4
1076.07813,3135.59473,4
1076.07825,703.601868,1
1076.10046,663.7851,1
1076.1084,3407.80933,4
1076.11133,3131.22,4
1076.161,719.478638,1
1076.1748,3153.33667,4
1076.18262,3191.48877,4
1076.19519,651.460938,1
1076.202,3354.37451,4
1076.23193,692.7946,1
1076.26074,3495.861,4
1076.29626,3362.3606,4
1076.29651,3351.31055,4
1076.34766,683.1901,1
1076.37061,3490.673,4
1076.40369,3439.06055,4
1076.43555,3180.33032,4
1076.465,660.033447,1
1076.46973,3113.86938,4
1076.49365,719.91925,1
1076.51709,3337.99927,4
1076.52856,3402.007,4
1076.56616,3266.80518,4
1076.59521,3117.58521,4
1076.60339,3245.43872,4
1076.60413,3187.567,4
1076.6051,3214.76685,4
1076.6073,3199.29736,4
1076.72644,3154.12256,4
1076.77747,3352.30225,4
1076.7854,3173.20483,4
1076.79053,3431.57373,4
1076.79871,3187.428,4
1076.80725,3351.46167,4
1076.83728,3549.175,4
1076.87842,3026.01587,4
1076.887,670.0954,1
1076.89734,3285.94214,4
1076.92114,3234.908,4
1076.93408,633.895752,1
1076.94824,3300.29761,4
1076.98022,682.1607,1
1076.98865,3101.75928,4
1076.997,2513.604,4
1077.02209,3443.08423,4
1077.03345,3048.40771,4
1077.06067,2323.636,4
1077.10828,2845.49487,4
1077.11523,3376.47876,4
1077.13513,3199.57056,4
1077.13574,3291.55786,4
1077.20044,669.7086,1
1077.21423,671.7538,1
1077.21509,3420.95435,4
1077.22144,3373.61182,4
1077.25977,3385.1377,4
1077.26526,3044.04541,4
1077.26636,3155.44067,4
1077.26941,3183.716,4
1077.27527,3327.34717,4
1077.27661,3066.641,4
1077.28027,3345.14014,4
1077.30847,718.1892,1
1077.38159,3306.21875,4
1077.505,698.9538,1
1077.55737,731.2778,1
1077.55872,3359.16943,4
1077.58557,2914.11621,4
1077.60938,2793.97241,4
1077.61658,3200.05444,4
1077.62939,3114.181,4
1077.6344,3441.38,4
1077.65967,3141.993,4
1077.67969,3047.37036,4
1077.71252,3276.06543,4
1077.74036,3335.396,4
1077.74414,3242.88916,4
1077.75708,2985.559,4
1077.77429,3150.97827,4
1077.78955,3442.243,4
1077.79578,2966.889,4
1077.81519,631.54895,1
1077.82947,2892.16064,4
1077.8573,614.477356,1
1077.877,3400.07031,4
1077.89819,2560.22681,4
1077.9165,3158.19141,4
1077.9303,3169.03125,4
1077.95068,3308.69946,4
1077.96484,3006.879,4
1078.00342,3286.52173,4
1078.021,3052.415,4
1078.0365,3341.93848,4
1078.06873,3256.98364,4
1078.08264,3206.88574,4
1078.08459,3287.81274,4
1078.129,3196.727,4
1078.14575,3280.72144,4
1078.15491,3161.89014,4
1078.15564,3262.251,4
1078.15576,3397.08813,4
1078.19849,3379.81152,4
1078.20129,3106.942,4
1078.21753,3391.4563,4
1078.23608,3385.28223,4
1078.24683,3336.65137,4
1078.25513,3395.35156,4
1078.2771,3338.084,4
1078.31,3246.28271,4
1078.319,3230.06982,4
1078.39026,3198.41968,4
1078.39136,629.391357,1
